aluno,imagem,animal_id,ponto,x,y,visibilidade
23 - Ronen (pronto),cd852d7b-RLC4_00_20260112043045_baia1_RLC4.jpg,RLC4,pin down,94.56943366951126,73.78114952219089,Visível
23 - Ronen (pronto),9888e141-RLC4_00_20260111210647_baia2_RLC4.jpg,RLC4,withers,17.455391776570988,49.52932000984941,Visível
23 - Ronen (pronto),9888e141-RLC4_00_20260111210647_baia2_RLC4.jpg,RLC4,back,34.057408844065165,49.338822625196144,Visível
23 - Ronen (pronto),9888e141-RLC4_00_20260111210647_baia2_RLC4.jpg,RLC4,hook down,70.05430566330489,8.76287969405028,Visível
23 - Ronen (pronto),9888e141-RLC4_00_20260111210647_baia2_RLC4.jpg,RLC4,hook down,68.58029480217223,84.96183355535706,Visível
23 - Ronen (pronto),9888e141-RLC4_00_20260111210647_baia2_RLC4.jpg,RLC4,hip,73.933281613654,47.62434616331674,Visível
23 - Ronen (pronto),9888e141-RLC4_00_20260111210647_baia2_RLC4.jpg,RLC4,tail head,87.12179984484096,51.053299087075544,Visível
23 - Ronen (pronto),9888e141-RLC4_00_20260111210647_baia2_RLC4.jpg,RLC4,pin up,95.65554693560901,33.527539698974984,Visível
23 - Ronen (pronto),9888e141-RLC4_00_20260111210647_baia2_RLC4.jpg,RLC4,pin down,94.41427463149729,72.96049832220123,Visível
23 - Ronen (pronto),62054fe3-RLC4_00_20260109060413_baia2_RLC4.jpg,RLC4,withers,16.60201706749418,47.941010329665964,Visível
23 - Ronen (pronto),62054fe3-RLC4_00_20260109060413_baia2_RLC4.jpg,RLC4,back,35.76415826221878,49.462947165528384,Visível
23 - Ronen (pronto),62054fe3-RLC4_00_20260109060413_baia2_RLC4.jpg,RLC4,hook up,66.17532971295577,18.07299992586614,Visível
23 - Ronen (pronto),62054fe3-RLC4_00_20260109060413_baia2_RLC4.jpg,RLC4,hook down,66.25290923196276,92.2674206741587,Visível
23 - Ronen (pronto),62054fe3-RLC4_00_20260109060413_baia2_RLC4.jpg,RLC4,hip,68.19239720713732,52.126336628287596,Visível
23 - Ronen (pronto),62054fe3-RLC4_00_20260109060413_baia2_RLC4.jpg,RLC4,tail head,87.3545384018619,49.462947165528384,Visível
23 - Ronen (pronto),62054fe3-RLC4_00_20260109060413_baia2_RLC4.jpg,RLC4,pin up,94.8021722265322,24.160747269315785,Visível
23 - Ronen (pronto),62054fe3-RLC4_00_20260109060413_baia2_RLC4.jpg,RLC4,pin down,94.95733126454617,70.38957865863654,Visível
23 - Ronen (pronto),84f7997a-RLC4_00_20260109215338_baia7_RLC4.jpg,RLC4,withers,19.08456167571761,62.9654771140419,Visível
23 - Ronen (pronto),84f7997a-RLC4_00_20260109215338_baia7_RLC4.jpg,RLC4,back,47.01318851823119,66.09290147401087,Visível
23 - Ronen (pronto),84f7997a-RLC4_00_20260109215338_baia7_RLC4.jpg,RLC4,hook up,76.1055081458495,20.224010861132662,Visível
23 - Ronen (pronto),84f7997a-RLC4_00_20260109215338_baia7_RLC4.jpg,RLC4,hook down,76.26066718386346,97.15865011636929,Visível
23 - Ronen (pronto),84f7997a-RLC4_00_20260109215338_baia7_RLC4.jpg,RLC4,hip,81.53607447633824,66.09290147401087,Visível
23 - Ronen (pronto),84f7997a-RLC4_00_20260109215338_baia7_RLC4.jpg,RLC4,tail head,91.38867339022498,60.88052754072925,Visível
23 - Ronen (pronto),84f7997a-RLC4_00_20260109215338_baia7_RLC4.jpg,RLC4,pin up,98.21567106283942,35.23564778898371,Visível
23 - Ronen (pronto),84f7997a-RLC4_00_20260109215338_baia7_RLC4.jpg,RLC4,pin down,97.05197827773468,74.43269976726144,Visível
23 - Ronen (pronto),ed266e90-RLC4_00_20260111122702_baia5_RLC4.jpg,RLC4,withers,17.160755904576696,33.95872420262664,Visível
23 - Ronen (pronto),ed266e90-RLC4_00_20260111122702_baia5_RLC4.jpg,RLC4,back,33.700307975503556,35.45966228893058,Visível
23 - Ronen (pronto),ed266e90-RLC4_00_20260111122702_baia5_RLC4.jpg,RLC4,hook up,67.01236355497596,9.193245778611631,Visível
23 - Ronen (pronto),ed266e90-RLC4_00_20260111122702_baia5_RLC4.jpg,RLC4,hook down,63.05218911545827,80.67542213883677,Visível
23 - Ronen (pronto),ed266e90-RLC4_00_20260111122702_baia5_RLC4.jpg,RLC4,hip,68.17712074306941,38.83677298311445,Visível
23 - Ronen (pronto),ed266e90-RLC4_00_20260111122702_baia5_RLC4.jpg,RLC4,tail head,87.58974054462676,42.026266416510325,Visível
23 - Ronen (pronto),ed266e90-RLC4_00_20260111122702_baia5_RLC4.jpg,RLC4,pin up,95.58773990286838,27.204502814258912,Visível
23 - Ronen (pronto),ed266e90-RLC4_00_20260111122702_baia5_RLC4.jpg,RLC4,pin down,94.73358463159985,63.22701688555347,Visível
23 - Ronen (pronto),b6b7e49f-RLC4_00_20260112122059_baia1_RLC4.jpg,RLC4,withers,20.24825446082234,32.21819077646509,Visível
23 - Ronen (pronto),b6b7e49f-RLC4_00_20260112122059_baia1_RLC4.jpg,RLC4,back,34.833204034134994,31.27059693009847,Visível
23 - Ronen (pronto),b6b7e49f-RLC4_00_20260112122059_baia1_RLC4.jpg,RLC4,hook down,69.04577191621412,8.907382155846232,Visível
23 - Ronen (pronto),b6b7e49f-RLC4_00_20260112122059_baia1_RLC4.jpg,RLC4,hook down,64.62373933281613,79.5978830947961,Visível
23 - Ronen (pronto),b6b7e49f-RLC4_00_20260112122059_baia1_RLC4.jpg,RLC4,hip,71.83863460046548,37.71423508539149,Visível
23 - Ronen (pronto),b6b7e49f-RLC4_00_20260112122059_baia1_RLC4.jpg,RLC4,tail head,84.48409619860357,42.073166778677944,Visível
23 - Ronen (pronto),b6b7e49f-RLC4_00_20260112122059_baia1_RLC4.jpg,RLC4,pin up,95.1900698215671,29.18589046809191,Visível
23 - Ronen (pronto),b6b7e49f-RLC4_00_20260112122059_baia1_RLC4.jpg,RLC4,pin down,93.87121799844842,67.65820063057669,Visível
23 - Ronen (pronto),244820de-RLC4_00_20260110123805_baia3_RLC4.jpg,RLC4,withers,15.128006206361523,43.97662971777711,Visível
23 - Ronen (pronto),244820de-RLC4_00_20260110123805_baia3_RLC4.jpg,RLC4,back,37.16058960434445,46.9614688388932,Visível
23 - Ronen (pronto),244820de-RLC4_00_20260110123805_baia3_RLC4.jpg,RLC4,hook up,68.65787432117921,11.342388660241154,Visível
23 - Ronen (pronto),244820de-RLC4_00_20260110123805_baia3_RLC4.jpg,RLC4,hook down,68.96819239720713,85.7643774134024,Visível
23 - Ronen (pronto),244820de-RLC4_00_20260110123805_baia3_RLC4.jpg,RLC4,hip,72.38169123351436,47.75742593785749,Visível
23 - Ronen (pronto),244820de-RLC4_00_20260110123805_baia3_RLC4.jpg,RLC4,tail head,87.8200155159038,44.57359754200032,Visível
23 - Ronen (pronto),244820de-RLC4_00_20260110123805_baia3_RLC4.jpg,RLC4,pin up,96.1210240496509,22.88376659522338,Visível
23 - Ronen (pronto),244820de-RLC4_00_20260110123805_baia3_RLC4.jpg,RLC4,pin down,95.73312645461598,65.2684821150719,Visível
23 - Ronen (pronto),c39bd52e-RLC4_00_20260112054606_baia3_RLC4.jpg,RLC4,withers,16.220989936331897,66.35859519408503,Visível
23 - Ronen (pronto),c39bd52e-RLC4_00_20260112054606_baia3_RLC4.jpg,RLC4,back,34.615126849780026,60.62846580406654,Visível
23 - Ronen (pronto),c39bd52e-RLC4_00_20260112054606_baia3_RLC4.jpg,RLC4,hook up,78.93180270454326,22.36598890942699,Visível
23 - Ronen (pronto),c39bd52e-RLC4_00_20260112054606_baia3_RLC4.jpg,RLC4,hook down,73.03326090951346,91.31238447319777,Visível
23 - Ronen (pronto),c39bd52e-RLC4_00_20260112054606_baia3_RLC4.jpg,RLC4,hip,80.09598858514123,63.21626617375231,Visível
23 - Ronen (pronto),c39bd52e-RLC4_00_20260112054606_baia3_RLC4.jpg,RLC4,tail head,90.34082433440348,63.4011090573013,Visível
23 - Ronen (pronto),c39bd52e-RLC4_00_20260112054606_baia3_RLC4.jpg,RLC4,pin up,98.4125131065495,43.253234750462106,Visível
23 - Ronen (pronto),c39bd52e-RLC4_00_20260112054606_baia3_RLC4.jpg,RLC4,pin down,95.92891656127381,79.48243992606284,Visível
23 - Ronen (pronto),0f66a740-RLC4_00_20260113194123_baia3_RLC4.jpg,RLC4,withers,15.050426687354538,39.604059653068035,Visível
23 - Ronen (pronto),0f66a740-RLC4_00_20260113194123_baia3_RLC4.jpg,RLC4,back,33.0488750969744,50.01543615980242,Visível
23 - Ronen (pronto),0f66a740-RLC4_00_20260113194123_baia3_RLC4.jpg,RLC4,hook up,67.3390224980605,7.349206945930151,Visível
23 - Ronen (pronto),0f66a740-RLC4_00_20260113194123_baia3_RLC4.jpg,RLC4,hook down,67.57176105508145,87.98633871377487,Visível
23 - Ronen (pronto),0f66a740-RLC4_00_20260113194123_baia3_RLC4.jpg,RLC4,hip,72.53685027152832,50.627870071963265,Visível
23 - Ronen (pronto),0f66a740-RLC4_00_20260113194123_baia3_RLC4.jpg,RLC4,tail head,88.44065166795966,49.19885761025463,Visível
23 - Ronen (pronto),0f66a740-RLC4_00_20260113194123_baia3_RLC4.jpg,RLC4,pin up,95.81070597362297,31.64241879497704,Visível
23 - Ronen (pronto),0f66a740-RLC4_00_20260113194123_baia3_RLC4.jpg,RLC4,pin down,95.11249030256013,67.77601961246695,Visível
23 - Ronen (pronto),a9d15cac-RLC4_00_20260113053503_baia6_RLC4.jpg,RLC4,withers,19.08456167571761,44.92062638603437,Visível
23 - Ronen (pronto),a9d15cac-RLC4_00_20260113053503_baia6_RLC4.jpg,RLC4,back,40.108611326609775,49.794090569424895,Visível
23 - Ronen (pronto),a9d15cac-RLC4_00_20260113053503_baia6_RLC4.jpg,RLC4,hook up,70.67494181536075,8.263700137053492,Visível
23 - Ronen (pronto),a9d15cac-RLC4_00_20260113053503_baia6_RLC4.jpg,RLC4,hook down,70.51978277734679,86.87479631261364,Visível
23 - Ronen (pronto),a9d15cac-RLC4_00_20260113053503_baia6_RLC4.jpg,RLC4,hip,74.63149728471683,48.098972592593405,Visível
23 - Ronen (pronto),a9d15cac-RLC4_00_20260113053503_baia6_RLC4.jpg,RLC4,tail head,87.3545384018619,51.70109829336032,Visível
23 - Ronen (pronto),a9d15cac-RLC4_00_20260113053503_baia6_RLC4.jpg,RLC4,pin up,94.72459270752522,31.359682571382486,Visível
23 - Ronen (pronto),a9d15cac-RLC4_00_20260113053503_baia6_RLC4.jpg,RLC4,pin down,94.10395655546935,74.58519098058537,Visível
23 - Ronen (pronto),a43c2bc6-RLC4_00_20260110053906_baia1_RLC4.jpg,RLC4,withers,7.292474786656323,37.712033212421105,Visível
23 - Ronen (pronto),a43c2bc6-RLC4_00_20260110053906_baia1_RLC4.jpg,RLC4,back,26.687354538401863,34.76065670014467,Visível
23 - Ronen (pronto),a43c2bc6-RLC4_00_20260110053906_baia1_RLC4.jpg,RLC4,hook up,66.71838634600465,7.870337366070491,Visível
23 - Ronen (pronto),a43c2bc6-RLC4_00_20260110053906_baia1_RLC4.jpg,RLC4,hook down,60.27928626842514,77.88354685173924,Visível
23 - Ronen (pronto),a43c2bc6-RLC4_00_20260110053906_baia1_RLC4.jpg,RLC4,hip,66.40806826997672,38.039963936007375,Visível
23 - Ronen (pronto),a43c2bc6-RLC4_00_20260110053906_baia1_RLC4.jpg,RLC4,tail head,81.53607447633824,45.25443985490533,Visível
23 - Ronen (pronto),a43c2bc6-RLC4_00_20260110053906_baia1_RLC4.jpg,RLC4,pin up,95.03491078355314,32.62910699683391,Visível
23 - Ronen (pronto),a43c2bc6-RLC4_00_20260110053906_baia1_RLC4.jpg,RLC4,pin down,90.06982156710627,73.12855135973831,Visível
23 - Ronen (pronto),faa9acdf-RLC4_00_20260114041842_baia3_RLC4.jpg,RLC4,withers,19.08456167571761,47.017712105345296,Visível
23 - Ronen (pronto),faa9acdf-RLC4_00_20260114041842_baia3_RLC4.jpg,RLC4,back,39.875872769588824,46.823424038794286,Visível
23 - Ronen (pronto),faa9acdf-RLC4_00_20260114041842_baia3_RLC4.jpg,RLC4,hook up,70.36462373933283,14.960181124428049,Visível
23 - Ronen (pronto),faa9acdf-RLC4_00_20260114041842_baia3_RLC4.jpg,RLC4,hook down,69.66640806826999,82.57242828418079,Visível
23 - Ronen (pronto),faa9acdf-RLC4_00_20260114041842_baia3_RLC4.jpg,RLC4,hip,74.86423584173778,50.709185369814556,Visível
23 - Ronen (pronto),faa9acdf-RLC4_00_20260114041842_baia3_RLC4.jpg,RLC4,tail head,88.51823118696664,53.81779443463077,Visível
23 - Ronen (pronto),faa9acdf-RLC4_00_20260114041842_baia3_RLC4.jpg,RLC4,pin up,94.02637703646238,35.36042811228448,Visível
23 - Ronen (pronto),faa9acdf-RLC4_00_20260114041842_baia3_RLC4.jpg,RLC4,pin down,94.18153607447634,71.49800849077302,Visível
23 - Ronen (pronto),7603f125-RLC4_00_20260112220226_baia1_RLC4.jpg,RLC4,withers,9.854339842969747,43.75,Visível
23 - Ronen (pronto),7603f125-RLC4_00_20260112220226_baia1_RLC4.jpg,RLC4,back,25.140205583639354,42.736486486486484,Visível
23 - Ronen (pronto),7603f125-RLC4_00_20260112220226_baia1_RLC4.jpg,RLC4,hook up,62.3073613693284,10.135135135135135,Visível
23 - Ronen (pronto),7603f125-RLC4_00_20260112220226_baia1_RLC4.jpg,RLC4,hook down,57.96214065116851,84.7972972972973,Visível
23 - Ronen (pronto),7603f125-RLC4_00_20260112220226_baia1_RLC4.jpg,RLC4,hip,69.67871794477821,46.62162162162162,Visível
23 - Ronen (pronto),7603f125-RLC4_00_20260112220226_baia1_RLC4.jpg,RLC4,tail head,86.59404145475777,50.8445945945946,Visível
23 - Ronen (pronto),7603f125-RLC4_00_20260112220226_baia1_RLC4.jpg,RLC4,pin up,93.7326183488776,31.08108108108108,Visível
23 - Ronen (pronto),7603f125-RLC4_00_20260112220226_baia1_RLC4.jpg,RLC4,pin down,92.33594026089763,74.83108108108108,Visível
23 - Ronen (pronto),aac1c88f-RLC4_00_20260109222849_baia3_RLC4.jpg,RLC4,withers,13.033359193173002,41.07576933023015,Visível
23 - Ronen (pronto),aac1c88f-RLC4_00_20260109222849_baia3_RLC4.jpg,RLC4,back,36.850271528316526,46.77527799327644,Visível
23 - Ronen (pronto),aac1c88f-RLC4_00_20260109222849_baia3_RLC4.jpg,RLC4,hook up,69.12335143522111,11.005947763123869,Visível
23 - Ronen (pronto),aac1c88f-RLC4_00_20260109222849_baia3_RLC4.jpg,RLC4,hook down,67.57176105508145,87.06490819756917,Visível
23 - Ronen (pronto),aac1c88f-RLC4_00_20260109222849_baia3_RLC4.jpg,RLC4,hip,73.39022498060513,46.9718127747608,Visível
23 - Ronen (pronto),aac1c88f-RLC4_00_20260109222849_baia3_RLC4.jpg,RLC4,tail head,86.65632273079908,48.15102146366693,Visível
23 - Ronen (pronto),aac1c88f-RLC4_00_20260109222849_baia3_RLC4.jpg,RLC4,pin up,96.89681923972071,28.30100853374709,Visível
23 - Ronen (pronto),aac1c88f-RLC4_00_20260109222849_baia3_RLC4.jpg,RLC4,pin down,94.8021722265322,72.71786914921128,Visível
23 - Ronen (pronto),da87551d-RLC4_00_20260113040136_baia3_RLC4.jpg,RLC4,withers,16.839478286213932,42.340425531914896,Visível
23 - Ronen (pronto),da87551d-RLC4_00_20260113040136_baia3_RLC4.jpg,RLC4,back,31.971728359078988,46.170212765957444,Visível
23 - Ronen (pronto),da87551d-RLC4_00_20260113040136_baia3_RLC4.jpg,RLC4,hook up,67.97872340425532,8.297872340425531,Visível
23 - Ronen (pronto),da87551d-RLC4_00_20260113040136_baia3_RLC4.jpg,RLC4,hook down,66.11629262605653,88.93617021276597,Visível
23 - Ronen (pronto),da87551d-RLC4_00_20260113040136_baia3_RLC4.jpg,RLC4,hip,72.09159137277761,50.42553191489362,Visível
23 - Ronen (pronto),da87551d-RLC4_00_20260113040136_baia3_RLC4.jpg,RLC4,tail head,86.99103759836783,51.276595744680854,Visível
23 - Ronen (pronto),da87551d-RLC4_00_20260113040136_baia3_RLC4.jpg,RLC4,pin up,95.06157097056251,33.40425531914894,Visível
23 - Ronen (pronto),da87551d-RLC4_00_20260113040136_baia3_RLC4.jpg,RLC4,pin down,94.75116584086273,73.40425531914893,Visível
23 - Ronen (pronto),3247c08c-RLC4_00_20260111203739_baia1_RLC4.jpg,RLC4,withers,13.115802744708995,45.18518518518518,Visível
23 - Ronen (pronto),3247c08c-RLC4_00_20260111203739_baia1_RLC4.jpg,RLC4,back,28.0942046957672,38.51851851851852,Visível
23 - Ronen (pronto),3247c08c-RLC4_00_20260111203739_baia1_RLC4.jpg,RLC4,hook up,65.57901372354497,10.925925925925926,Visível
23 - Ronen (pronto),3247c08c-RLC4_00_20260111203739_baia1_RLC4.jpg,RLC4,hook down,61.232948908730165,80.92592592592592,Visível
23 - Ronen (pronto),3247c08c-RLC4_00_20260111203739_baia1_RLC4.jpg,RLC4,hip,67.20878802910053,45.0,Visível
23 - Ronen (pronto),3247c08c-RLC4_00_20260111203739_baia1_RLC4.jpg,RLC4,tail head,85.29152199074075,48.333333333333336,Visível
23 - Ronen (pronto),3247c08c-RLC4_00_20260111203739_baia1_RLC4.jpg,RLC4,pin up,93.82843501984127,29.814814814814817,Visível
23 - Ronen (pronto),3247c08c-RLC4_00_20260111203739_baia1_RLC4.jpg,RLC4,pin down,92.58670221560847,71.85185185185186,Visível
23 - Ronen (pronto),d70c9d03-RLC4_00_20260110211253_baia1_RLC4.jpg,RLC4,withers,15.438324282389448,32.688992328247565,Visível
23 - Ronen (pronto),d70c9d03-RLC4_00_20260110211253_baia1_RLC4.jpg,RLC4,back,27.54072924747867,30.697784673735022,Visível
23 - Ronen (pronto),d70c9d03-RLC4_00_20260110211253_baia1_RLC4.jpg,RLC4,hook up,62.451512800620634,4.646151193862599,Visível
23 - Ronen (pronto),d70c9d03-RLC4_00_20260110211253_baia1_RLC4.jpg,RLC4,hook down,56.16757176105508,75.83182484268598,Visível
23 - Ronen (pronto),d70c9d03-RLC4_00_20260110211253_baia1_RLC4.jpg,RLC4,hip,64.00310318076028,35.84173778122576,Visível
23 - Ronen (pronto),d70c9d03-RLC4_00_20260110211253_baia1_RLC4.jpg,RLC4,tail head,82.31186966640807,41.81536074476339,Visível
23 - Ronen (pronto),d70c9d03-RLC4_00_20260110211253_baia1_RLC4.jpg,RLC4,pin up,94.41427463149729,25.55383156624429,Visível
23 - Ronen (pronto),d70c9d03-RLC4_00_20260110211253_baia1_RLC4.jpg,RLC4,pin down,92.24204809930178,68.53073010947332,Visível
23 - Ronen (pronto),18b31c29-RLC4_00_20260111125511_baia7_RLC4.jpg,RLC4,withers,14.119472459270751,47.89161809142309,Visível
23 - Ronen (pronto),18b31c29-RLC4_00_20260111125511_baia7_RLC4.jpg,RLC4,back,34.057408844065165,45.84496774563578,Visível
23 - Ronen (pronto),18b31c29-RLC4_00_20260111125511_baia7_RLC4.jpg,RLC4,hook up,68.03723816912336,8.80059648688544,Visível
23 - Ronen (pronto),18b31c29-RLC4_00_20260111125511_baia7_RLC4.jpg,RLC4,hook down,66.56322730799069,90.66661031837789,Visível
23 - Ronen (pronto),18b31c29-RLC4_00_20260111125511_baia7_RLC4.jpg,RLC4,hip,72.38169123351436,47.68695305684435,Visível
23 - Ronen (pronto),18b31c29-RLC4_00_20260111125511_baia7_RLC4.jpg,RLC4,tail head,86.26842513576416,48.710278229738016,Visível
23 - Ronen (pronto),18b31c29-RLC4_00_20260111125511_baia7_RLC4.jpg,RLC4,pin up,94.10395655546935,27.834444702707433,Visível
23 - Ronen (pronto),18b31c29-RLC4_00_20260111125511_baia7_RLC4.jpg,RLC4,pin down,94.02637703646238,70.40477189508351,Visível
23 - Ronen (pronto),d7cb4fd5-RLC4_00_20260110211554_baia4_RLC4.jpg,RLC4,withers,11.249030256012412,37.9944869022663,Visível
23 - Ronen (pronto),d7cb4fd5-RLC4_00_20260110211554_baia4_RLC4.jpg,RLC4,back,23.894491854150505,34.248551573873854,Visível
23 - Ronen (pronto),d7cb4fd5-RLC4_00_20260110211554_baia4_RLC4.jpg,RLC4,hook up,62.29635376260667,4.281068946734232,Visível
23 - Ronen (pronto),d7cb4fd5-RLC4_00_20260110211554_baia4_RLC4.jpg,RLC4,hook down,56.16757176105508,82.94571084297574,Visível
23 - Ronen (pronto),d7cb4fd5-RLC4_00_20260110211554_baia4_RLC4.jpg,RLC4,hip,65.01163692785104,38.707998393388685,Visível
23 - Ronen (pronto),d7cb4fd5-RLC4_00_20260110211554_baia4_RLC4.jpg,RLC4,tail head,83.4755624515128,45.12960181349003,Visível
23 - Ronen (pronto),d7cb4fd5-RLC4_00_20260110211554_baia4_RLC4.jpg,RLC4,pin up,93.01784328937163,27.470192408211318,Visível
23 - Ronen (pronto),d7cb4fd5-RLC4_00_20260110211554_baia4_RLC4.jpg,RLC4,pin down,90.45771916214119,72.77817209448195,Visível
23 - Ronen (pronto),59d6f0fa-RLC4_00_20260110210050_baia1_RLC4.jpg,RLC4,withers,13.964313421256788,36.414562114077576,Visível
23 - Ronen (pronto),59d6f0fa-RLC4_00_20260110210050_baia1_RLC4.jpg,RLC4,back,29.635376260667183,35.901680957541274,Visível
23 - Ronen (pronto),59d6f0fa-RLC4_00_20260110210050_baia1_RLC4.jpg,RLC4,hook up,64.70131885182312,9.573781588677672,Visível
23 - Ronen (pronto),59d6f0fa-RLC4_00_20260110210050_baia1_RLC4.jpg,RLC4,hook down,59.03801396431342,75.56449039634877,Visível
23 - Ronen (pronto),59d6f0fa-RLC4_00_20260110210050_baia1_RLC4.jpg,RLC4,hip,66.79596586501164,39.6628094388075,Visível
23 - Ronen (pronto),59d6f0fa-RLC4_00_20260110210050_baia1_RLC4.jpg,RLC4,tail head,81.38091543832428,44.79162100417054,Visível
23 - Ronen (pronto),59d6f0fa-RLC4_00_20260110210050_baia1_RLC4.jpg,RLC4,pin up,91.46625290923195,28.892305151545116,Visível
23 - Ronen (pronto),59d6f0fa-RLC4_00_20260110210050_baia1_RLC4.jpg,RLC4,pin down,92.00930954228083,65.30686726562269,Visível
23 - Ronen (pronto),c678aa5c-RLC4_00_20260113061917_baia3_RLC4.jpg,RLC4,withers,17.457008858780615,62.772277227722775,Visível
23 - Ronen (pronto),c678aa5c-RLC4_00_20260113061917_baia3_RLC4.jpg,RLC4,back,41.664061142956406,63.960396039603964,Visível
23 - Ronen (pronto),c678aa5c-RLC4_00_20260113061917_baia3_RLC4.jpg,RLC4,hook up,78.36257309941521,19.20792079207921,Visível
23 - Ronen (pronto),c678aa5c-RLC4_00_20260113061917_baia3_RLC4.jpg,RLC4,hook down,75.41427826993225,97.02970297029702,Visível
23 - Ronen (pronto),c678aa5c-RLC4_00_20260113061917_baia3_RLC4.jpg,RLC4,hip,82.31949510740549,62.772277227722775,Visível
23 - Ronen (pronto),c678aa5c-RLC4_00_20260113061917_baia3_RLC4.jpg,RLC4,tail head,92.79370042267385,60.198019801980195,Visível
23 - Ronen (pronto),c678aa5c-RLC4_00_20260113061917_baia3_RLC4.jpg,RLC4,pin up,99.23339702391291,35.04950495049505,Visível
23 - Ronen (pronto),c678aa5c-RLC4_00_20260113061917_baia3_RLC4.jpg,RLC4,pin down,97.44890278501535,76.23762376237624,Visível
23 - Ronen (pronto),c585dac5-RLC4_00_20260110193422_baia4_RLC4.jpg,RLC4,withers,13.110938712179982,47.42095148875307,Visível
23 - Ronen (pronto),c585dac5-RLC4_00_20260110193422_baia4_RLC4.jpg,RLC4,back,36.074476338246704,50.47457336492277,Visível
23 - Ronen (pronto),c585dac5-RLC4_00_20260110193422_baia4_RLC4.jpg,RLC4,hook up,71.99379363847945,12.034862688433543,Visível
23 - Ronen (pronto),c585dac5-RLC4_00_20260110193422_baia4_RLC4.jpg,RLC4,hook down,70.28704422032584,84.60328845152536,Visível
23 - Ronen (pronto),c585dac5-RLC4_00_20260110193422_baia4_RLC4.jpg,RLC4,hip,74.01086113266098,48.49870038622473,Visível
23 - Ronen (pronto),c585dac5-RLC4_00_20260110193422_baia4_RLC4.jpg,RLC4,tail head,89.06128782001551,52.09119671113026,Visível
23 - Ronen (pronto),c585dac5-RLC4_00_20260110193422_baia4_RLC4.jpg,RLC4,pin up,96.35376260667184,36.643462514036464,Visível
23 - Ronen (pronto),c585dac5-RLC4_00_20260110193422_baia4_RLC4.jpg,RLC4,pin down,96.04344453064391,74.36467392554458,Visível
23 - Ronen (pronto),395ee8f2-RLC4_00_20260113215302_baia2_RLC4.jpg,RLC4,withers,15.283165244375486,52.26299074778248,Visível
23 - Ronen (pronto),395ee8f2-RLC4_00_20260113215302_baia2_RLC4.jpg,RLC4,back,38.2467028704422,55.166490233770396,Visível
23 - Ronen (pronto),395ee8f2-RLC4_00_20260113215302_baia2_RLC4.jpg,RLC4,hook up,67.10628394103956,12.968964370746022,Visível
23 - Ronen (pronto),395ee8f2-RLC4_00_20260113215302_baia2_RLC4.jpg,RLC4,hook down,67.02870442203258,94.07338334600846,Visível
23 - Ronen (pronto),395ee8f2-RLC4_00_20260113215302_baia2_RLC4.jpg,RLC4,hip,72.14895267649341,55.166490233770396,Visível
23 - Ronen (pronto),395ee8f2-RLC4_00_20260113215302_baia2_RLC4.jpg,RLC4,tail head,87.66485647788984,54.97292360137119,Visível
23 - Ronen (pronto),395ee8f2-RLC4_00_20260113215302_baia2_RLC4.jpg,RLC4,pin up,96.89681923972071,30.58352791907271,Visível
23 - Ronen (pronto),395ee8f2-RLC4_00_20260113215302_baia2_RLC4.jpg,RLC4,pin down,94.87975174553918,73.74888694409304,Visível
23 - Ronen (pronto),34661a23-RLC4_00_20260111062350_baia1_RLC4.jpg,RLC4,withers,15.128006206361523,37.493073257231515,Visível
23 - Ronen (pronto),34661a23-RLC4_00_20260111062350_baia1_RLC4.jpg,RLC4,back,30.333591931730027,36.17422143411282,Visível
23 - Ronen (pronto),34661a23-RLC4_00_20260111062350_baia1_RLC4.jpg,RLC4,hook up,66.4856477889837,9.608777568436219,Visível
23 - Ronen (pronto),34661a23-RLC4_00_20260111062350_baia1_RLC4.jpg,RLC4,hook down,63.69278510473235,92.50803502161143,Visível
23 - Ronen (pronto),34661a23-RLC4_00_20260111062350_baia1_RLC4.jpg,RLC4,hip,66.79596586501164,44.087332372825,Visível
23 - Ronen (pronto),34661a23-RLC4_00_20260111062350_baia1_RLC4.jpg,RLC4,tail head,83.70830100853375,49.36273966529979,Visível
23 - Ronen (pronto),34661a23-RLC4_00_20260111062350_baia1_RLC4.jpg,RLC4,pin up,94.72459270752522,33.7249251911781,Visível
23 - Ronen (pronto),34661a23-RLC4_00_20260111062350_baia1_RLC4.jpg,RLC4,pin down,93.09542280837859,76.87022054748975,Visível
23 - Ronen (pronto),28c145b4-RLC4_00_20260113125025_baia4_RLC4.jpg,RLC4,withers,16.689735515646447,40.89068825910932,Visível
23 - Ronen (pronto),28c145b4-RLC4_00_20260113125025_baia4_RLC4.jpg,RLC4,back,39.667231853466674,41.90283400809717,Visível
23 - Ronen (pronto),28c145b4-RLC4_00_20260113125025_baia4_RLC4.jpg,RLC4,hook up,71.6494227020543,8.704453441295549,Visível
23 - Ronen (pronto),28c145b4-RLC4_00_20260113125025_baia4_RLC4.jpg,RLC4,hook down,70.17451584253205,84.41295546558706,Visível
23 - Ronen (pronto),28c145b4-RLC4_00_20260113125025_baia4_RLC4.jpg,RLC4,hip,76.3070233110719,48.78542510121458,Visível
23 - Ronen (pronto),28c145b4-RLC4_00_20260113125025_baia4_RLC4.jpg,RLC4,tail head,88.72729160178554,50.40485829959515,Visível
